transaction_id,user_id,timestamp,amount_usd,merchant_category,merchant_id,device_type,location,is_foreign,is_night,prior_fraud_flag,velocity_score,payment_method,transaction_channel,fraud_flag
TXN101961,USR9536,2023-01-02 08:41:00,26.37,travel,M0197,iPhone,North Justinview,0,1,0,0.43,Apple Pay,QR scan,0
TXN101962,USR3285,2023-01-02 08:42:00,91.57,travel,M0183,Mac,Jameston,0,0,0,0.47,Apple Pay,web,0
TXN101963,USR6427,2023-01-02 08:43:00,24.21,electronics,M0025,Watch,Lake Jessicamouth,0,0,0,0.47,Apple Pay,QR scan,0
TXN101964,USR7663,2023-01-02 08:44:00,42.42,utilities,M0093,Mac,North Johnnyland,0,0,0,0.48,Wallet Transfer,web,0
TXN101965,USR9484,2023-01-02 08:45:00,44.31,utilities,M0111,iPhone,New Evelynview,0,1,0,0.24,Wallet Transfer,in-app,0
TXN101966,USR3138,2023-01-02 08:46:00,10.2,utilities,M0096,Mac,Port Kimberlymouth,0,1,1,0.55,Peer-to-Peer,NFC,0
TXN101967,USR7282,2023-01-02 08:47:00,22.49,utilities,M0162,iPad,Jessicashire,0,0,0,0.53,Wallet Transfer,in-app,0
TXN101968,USR9438,2023-01-02 08:48:00,20.36,travel,M0012,iPhone,East Robert,0,0,0,0.26,Apple Pay,NFC,0
TXN101969,USR2613,2023-01-02 08:49:00,1.33,electronics,M0021,iPad,Lake Timothy,0,0,0,0.55,Subscription,QR scan,0
TXN101970,USR8181,2023-01-02 08:50:00,1.22,utilities,M0127,Mac,Douglasside,0,0,0,0.5,Apple Pay,QR scan,0
TXN101971,USR8528,2023-01-02 08:51:00,89.1,gaming,M0029,iPhone,Pateltown,0,0,0,0.33,Apple Pay,QR scan,0
TXN101972,USR5162,2023-01-02 08:52:00,15.95,luxury,M0179,iPad,Port Wendymouth,0,1,0,0.62,Subscription,in-app,0
TXN101973,USR6906,2023-01-02 08:53:00,36.5,gaming,M0121,iPad,Nguyenberg,0,1,0,0.77,Subscription,NFC,0
TXN101974,USR3221,2023-01-02 08:54:00,17.74,electronics,M0124,iPad,South Blakeborough,0,1,0,0.39,Apple Pay,in-app,0
TXN101975,USR2304,2023-01-02 08:55:00,141.24,electronics,M0151,Watch,Trevorstad,0,0,0,0.52,Wallet Transfer,QR scan,0
TXN101976,USR5713,2023-01-02 08:56:00,15.01,luxury,M0033,iPad,Kellyhaven,0,1,0,0.75,Peer-to-Peer,web,1
TXN101977,USR1650,2023-01-02 08:57:00,28.08,groceries,M0136,iPad,Aguirreside,0,1,0,0.06,Subscription,in-app,0
TXN101978,USR8973,2023-01-02 08:58:00,103.07,groceries,M0170,Mac,Zacharyview,0,0,0,0.88,Peer-to-Peer,NFC,0
TXN101979,USR7776,2023-01-02 08:59:00,92.24,groceries,M0077,Mac,North Andrea,0,0,0,0.52,Wallet Transfer,NFC,0
TXN101980,USR3489,2023-01-02 09:00:00,10.3,travel,M0197,Mac,Colleenfort,0,1,0,0.65,Apple Pay,QR scan,0
TXN101981,USR2353,2023-01-02 09:01:00,81.14,groceries,M0041,Mac,Clarktown,1,1,0,0.16,Wallet Transfer,QR scan,0
TXN101982,USR9639,2023-01-02 09:02:00,30.64,travel,M0074,Watch,Maciasmouth,0,0,0,0.23,Wallet Transfer,web,0
TXN101983,USR9527,2023-01-02 09:03:00,32.98,travel,M0063,Mac,Howardstad,0,0,0,0.31,Peer-to-Peer,NFC,0
TXN101984,USR5339,2023-01-02 09:04:00,7.16,groceries,M0014,Mac,Glennton,0,0,0,0.29,Wallet Transfer,NFC,0
TXN101985,USR9022,2023-01-02 09:05:00,4.2,groceries,M0190,Mac,East Keithshire,0,1,0,0.03,Subscription,QR scan,0
TXN101986,USR5730,2023-01-02 09:06:00,65.09,luxury,M0075,iPad,Kimberlytown,0,1,0,0.26,Apple Pay,NFC,0
TXN101987,USR7524,2023-01-02 09:07:00,34.3,utilities,M0174,Watch,East Dawn,0,0,0,0.33,Subscription,web,0
TXN101988,USR3830,2023-01-02 09:08:00,28.71,luxury,M0067,Mac,Pruitttown,0,0,0,0.21,Wallet Transfer,in-app,0
TXN101989,USR3992,2023-01-02 09:09:00,65.38,travel,M0093,iPad,South Robert,1,1,0,0.8,Peer-to-Peer,web,0
TXN101990,USR6039,2023-01-02 09:10:00,72.52,luxury,M0053,iPhone,Port Angelaberg,0,1,0,0.63,Peer-to-Peer,web,0
TXN101991,USR7426,2023-01-02 09:11:00,8.65,travel,M0180,Watch,Shawburgh,1,1,0,0.35,Subscription,in-app,0
TXN101992,USR9188,2023-01-02 09:12:00,47.11,electronics,M0094,Mac,South Timothy,0,1,0,0.62,Subscription,NFC,0
TXN101993,USR1137,2023-01-02 09:13:00,7.27,travel,M0113,iPad,Ruizborough,1,0,0,0.57,Peer-to-Peer,in-app,0
TXN101994,USR8937,2023-01-02 09:14:00,69.59,travel,M0135,iPhone,Brownhaven,1,1,0,0.16,Subscription,web,0
TXN101995,USR5592,2023-01-02 09:15:00,53.49,luxury,M0182,iPhone,Shannonmouth,1,0,0,0.59,Wallet Transfer,in-app,0
TXN101996,USR6867,2023-01-02 09:16:00,156.88,utilities,M0011,iPad,New Saraton,0,1,0,0.42,Apple Pay,web,0
TXN101997,USR5351,2023-01-02 09:17:00,3.57,electronics,M0025,iPad,Waltersstad,1,0,0,0.64,Apple Pay,in-app,0
TXN101998,USR6573,2023-01-02 09:18:00,2.94,gaming,M0187,Watch,Kingland,1,1,0,0.28,Apple Pay,web,0
TXN101999,USR7004,2023-01-02 09:19:00,16.58,gaming,M0194,iPad,Davenportside,0,1,0,0.61,Peer-to-Peer,QR scan,0
TXN102000,USR3340,2023-01-02 09:20:00,15.17,utilities,M0155,Mac,Christophershire,0,0,0,0.71,Peer-to-Peer,NFC,0
TXN102001,USR1464,2023-01-02 09:21:00,14.18,gaming,M0083,iPhone,Lake Shannon,0,0,0,0.58,Peer-to-Peer,in-app,0
TXN102002,USR1589,2023-01-02 09:22:00,118.36,electronics,M0186,Mac,North April,0,0,0,0.14,Apple Pay,in-app,0
TXN102003,USR1435,2023-01-02 09:23:00,14.35,groceries,M0093,Mac,Justinbury,0,1,0,0.99,Subscription,in-app,0
TXN102004,USR4342,2023-01-02 09:24:00,15.87,electronics,M0139,Mac,South Elizabeth,0,1,0,0.62,Peer-to-Peer,QR scan,0
TXN102005,USR4104,2023-01-02 09:25:00,71.23,luxury,M0055,iPhone,West Susan,0,1,0,0.45,Peer-to-Peer,NFC,0
TXN102006,USR4144,2023-01-02 09:26:00,29.87,travel,M0019,iPhone,Lucasmouth,0,0,0,0.62,Wallet Transfer,in-app,0
TXN102007,USR3402,2023-01-02 09:27:00,74.96,travel,M0092,iPhone,Joseside,0,0,0,0.92,Peer-to-Peer,in-app,0
TXN102008,USR4905,2023-01-02 09:28:00,3.38,luxury,M0167,iPad,Tracyland,0,0,0,0.22,Peer-to-Peer,QR scan,0
TXN102009,USR4904,2023-01-02 09:29:00,33.43,luxury,M0090,Mac,East Roberthaven,0,0,0,0.72,Apple Pay,in-app,0
TXN102010,USR5811,2023-01-02 09:30:00,1.71,travel,M0198,Watch,Katherineberg,0,0,0,0.47,Apple Pay,QR scan,0
TXN102011,USR2151,2023-01-02 09:31:00,3.24,utilities,M0011,iPad,Brandiland,0,1,0,0.44,Wallet Transfer,web,0
TXN102012,USR9736,2023-01-02 09:32:00,118.46,groceries,M0142,iPad,East Darren,0,0,0,0.45,Apple Pay,QR scan,0
TXN102013,USR8356,2023-01-02 09:33:00,7.5,groceries,M0060,Watch,West Deannatown,0,1,0,0.08,Subscription,web,0
TXN102014,USR8892,2023-01-02 09:34:00,38.01,groceries,M0164,Mac,New Christopherhaven,0,0,0,0.6,Subscription,QR scan,0
TXN102015,USR2800,2023-01-02 09:35:00,26.47,luxury,M0041,Watch,East Harold,0,0,0,0.01,Apple Pay,in-app,0
TXN102016,USR8581,2023-01-02 09:36:00,21.34,travel,M0130,iPhone,Anthonyshire,0,0,0,0.4,Peer-to-Peer,NFC,0
TXN102017,USR8701,2023-01-02 09:37:00,115.05,utilities,M0185,Mac,New Mike,0,0,0,0.4,Wallet Transfer,web,0
TXN102018,USR5505,2023-01-02 09:38:00,1.1,travel,M0107,iPad,Lake Jenniferland,0,1,0,0.42,Peer-to-Peer,NFC,0
TXN102019,USR4607,2023-01-02 09:39:00,54.5,travel,M0060,iPhone,Port Alexamouth,1,0,0,0.07,Peer-to-Peer,NFC,0
TXN102020,USR9875,2023-01-02 09:40:00,165.38,utilities,M0148,iPhone,Johnville,0,0,0,0.68,Wallet Transfer,NFC,1
TXN102021,USR8928,2023-01-02 09:41:00,41.07,electronics,M0022,iPad,West Monica,0,1,1,0.13,Apple Pay,QR scan,0
TXN102022,USR8278,2023-01-02 09:42:00,138.09,utilities,M0128,Watch,Garcialand,1,1,1,0.31,Wallet Transfer,in-app,0
TXN102023,USR4994,2023-01-02 09:43:00,2.68,electronics,M0126,iPhone,West Michelleland,1,0,0,0.39,Subscription,NFC,0
TXN102024,USR2738,2023-01-02 09:44:00,27.13,gaming,M0103,iPhone,Lake Ellen,1,0,0,0.44,Peer-to-Peer,NFC,0
TXN102025,USR2388,2023-01-02 09:45:00,15.07,electronics,M0132,Mac,North Michael,0,0,0,0.58,Subscription,NFC,0
TXN102026,USR5073,2023-01-02 09:46:00,65.62,groceries,M0184,Mac,South Jacquelineborough,0,0,1,0.5,Wallet Transfer,in-app,0
TXN102027,USR1573,2023-01-02 09:47:00,198.95,groceries,M0110,iPad,New Kristenberg,1,0,0,0.89,Apple Pay,web,0
TXN102028,USR3785,2023-01-02 09:48:00,14.82,utilities,M0058,iPad,Lake Kristinview,1,1,0,0.57,Wallet Transfer,web,0
TXN102029,USR3281,2023-01-02 09:49:00,53.09,groceries,M0065,iPad,Andrewfort,0,0,0,0.56,Subscription,NFC,0
TXN102030,USR8733,2023-01-02 09:50:00,11.04,groceries,M0058,Watch,Lake Donnachester,0,0,0,0.38,Subscription,web,0
TXN102031,USR6701,2023-01-02 09:51:00,41.66,gaming,M0158,iPhone,Caitlynshire,0,0,0,0.56,Peer-to-Peer,QR scan,0
TXN102032,USR6051,2023-01-02 09:52:00,31.17,groceries,M0076,iPad,Quinnchester,0,1,0,0.4,Peer-to-Peer,QR scan,0
TXN102033,USR1740,2023-01-02 09:53:00,178.79,luxury,M0019,Mac,Lake Brian,0,0,0,0.4,Peer-to-Peer,in-app,0
TXN102034,USR4459,2023-01-02 09:54:00,46.89,luxury,M0128,iPhone,South Judith,0,0,0,1.13,Peer-to-Peer,QR scan,0
TXN102035,USR5619,2023-01-02 09:55:00,21.5,luxury,M0190,iPad,New Josephtown,0,0,0,0.81,Apple Pay,in-app,0
TXN102036,USR5073,2023-01-02 09:56:00,6.06,electronics,M0104,iPhone,Brandyshire,0,0,0,0.33,Wallet Transfer,in-app,0
TXN102037,USR2197,2023-01-02 09:57:00,8.2,utilities,M0107,iPhone,Port Amber,0,0,0,0.63,Wallet Transfer,web,0
TXN102038,USR3464,2023-01-02 09:58:00,12.77,utilities,M0118,iPhone,Timothyland,0,0,0,0.55,Wallet Transfer,NFC,0
TXN102039,USR4569,2023-01-02 09:59:00,14.45,travel,M0196,iPad,Crystalfurt,0,0,0,0.37,Apple Pay,NFC,0
TXN102040,USR4892,2023-01-02 10:00:00,95.06,gaming,M0079,iPhone,Elliottland,0,0,0,0.92,Wallet Transfer,NFC,0
TXN102041,USR2825,2023-01-02 10:01:00,41.19,luxury,M0084,iPhone,Robertborough,0,0,0,0.46,Wallet Transfer,web,0
TXN102042,USR8733,2023-01-02 10:02:00,37.05,luxury,M0172,iPhone,Lake Angela,0,1,0,0.78,Apple Pay,NFC,0
TXN102043,USR7601,2023-01-02 10:03:00,6.1,groceries,M0118,Mac,New Jessicaport,0,0,0,0.37,Peer-to-Peer,web,0
TXN102044,USR3694,2023-01-02 10:04:00,98.36,luxury,M0189,iPad,New Bryan,0,1,0,0.72,Peer-to-Peer,web,0
TXN102045,USR4590,2023-01-02 10:05:00,64.15,groceries,M0149,Watch,Mcdonaldport,0,0,0,0.77,Apple Pay,QR scan,0
TXN102046,USR7243,2023-01-02 10:06:00,3.5,groceries,M0010,Mac,West Natasha,0,1,0,0.31,Apple Pay,NFC,1
TXN102047,USR9927,2023-01-02 10:07:00,61.52,travel,M0030,iPhone,Smithview,0,0,0,0.43,Peer-to-Peer,in-app,0
TXN102048,USR7995,2023-01-02 10:08:00,39.21,electronics,M0024,iPhone,Lake Stevenhaven,0,0,0,0.48,Apple Pay,NFC,0
TXN102049,USR4423,2023-01-02 10:09:00,4.26,groceries,M0176,Watch,Garzabury,0,1,0,0.83,Wallet Transfer,QR scan,0
TXN102050,USR3010,2023-01-02 10:10:00,30.65,groceries,M0055,Watch,East Brendafort,1,1,0,0.81,Subscription,QR scan,0
TXN102051,USR5165,2023-01-02 10:11:00,33.15,utilities,M0104,Mac,Morrowfurt,0,1,0,0.42,Subscription,QR scan,0
TXN102052,USR7061,2023-01-02 10:12:00,9.06,travel,M0127,iPhone,New Anitaland,0,1,0,0.42,Wallet Transfer,in-app,0
TXN102053,USR9183,2023-01-02 10:13:00,145.66,groceries,M0180,Watch,Jasonmouth,0,0,0,0.55,Apple Pay,QR scan,0
TXN102054,USR5407,2023-01-02 10:14:00,94.85,gaming,M0125,Mac,Monicashire,0,0,0,0.19,Peer-to-Peer,QR scan,0
TXN102055,USR9945,2023-01-02 10:15:00,55.29,electronics,M0166,Watch,Masonborough,1,0,0,0.75,Subscription,in-app,0
TXN102056,USR5109,2023-01-02 10:16:00,31.02,gaming,M0195,iPhone,East Joshua,0,0,0,0.33,Subscription,in-app,0
TXN102057,USR3413,2023-01-02 10:17:00,26.53,luxury,M0093,iPhone,North Haley,1,1,0,0.52,Wallet Transfer,web,0
TXN102058,USR9569,2023-01-02 10:18:00,52.63,electronics,M0008,iPhone,New Sean,0,0,0,0.78,Peer-to-Peer,web,0
TXN102059,USR8029,2023-01-02 10:19:00,39.42,luxury,M0157,iPhone,Richardside,1,1,0,0.59,Subscription,in-app,0
TXN102060,USR3637,2023-01-02 10:20:00,3.21,utilities,M0138,iPad,Pollardmouth,0,0,0,0.42,Wallet Transfer,in-app,0
TXN102061,USR3549,2023-01-02 10:21:00,35.92,groceries,M0197,iPad,Leeside,1,0,0,0.3,Peer-to-Peer,QR scan,1
TXN102062,USR5423,2023-01-02 10:22:00,82.1,travel,M0075,iPad,Carolynmouth,0,0,0,0.49,Apple Pay,in-app,0
TXN102063,USR1392,2023-01-02 10:23:00,30.74,gaming,M0196,Mac,East Candice,0,0,0,0.44,Wallet Transfer,NFC,0
TXN102064,USR7859,2023-01-02 10:24:00,2.67,luxury,M0177,Mac,Christinafurt,0,1,0,1.02,Subscription,in-app,0
TXN102065,USR7996,2023-01-02 10:25:00,77.15,groceries,M0186,Watch,Maryberg,0,1,0,0.34,Wallet Transfer,web,0
TXN102066,USR8144,2023-01-02 10:26:00,11.24,gaming,M0163,Watch,Whitemouth,0,0,0,0.39,Wallet Transfer,QR scan,0
TXN102067,USR9160,2023-01-02 10:27:00,14.96,gaming,M0178,Mac,West Lindsay,0,1,0,0.3,Subscription,in-app,0
TXN102068,USR9003,2023-01-02 10:28:00,9.0,utilities,M0040,Watch,Lake Pamelaview,0,0,0,0.45,Apple Pay,QR scan,0
TXN102069,USR4181,2023-01-02 10:29:00,20.04,utilities,M0140,Mac,Penaville,0,1,0,0.6,Subscription,QR scan,0
TXN102070,USR9331,2023-01-02 10:30:00,70.68,luxury,M0085,iPad,Whiteside,0,0,0,0.31,Subscription,QR scan,0
TXN102071,USR2373,2023-01-02 10:31:00,36.63,groceries,M0016,Mac,Clarkside,0,0,0,0.57,Apple Pay,QR scan,0
TXN102072,USR3004,2023-01-02 10:32:00,11.46,travel,M0078,Mac,Nataliefurt,0,0,0,0.26,Subscription,NFC,0
TXN102073,USR6816,2023-01-02 10:33:00,105.12,luxury,M0048,Watch,Spencertown,0,0,0,0.69,Peer-to-Peer,NFC,0
TXN102074,USR8428,2023-01-02 10:34:00,105.84,gaming,M0091,Watch,Davidview,0,0,0,0.41,Peer-to-Peer,in-app,0
TXN102075,USR4464,2023-01-02 10:35:00,102.23,gaming,M0129,Mac,Jamesfurt,0,0,0,0.43,Subscription,in-app,0
TXN102076,USR1421,2023-01-02 10:36:00,13.64,electronics,M0193,iPhone,Hernandezview,0,0,0,0.78,Peer-to-Peer,NFC,0
TXN102077,USR1414,2023-01-02 10:37:00,30.0,groceries,M0022,Watch,Port Alexander,0,0,1,0.41,Wallet Transfer,QR scan,0
TXN102078,USR9423,2023-01-02 10:38:00,209.95,electronics,M0143,Mac,Laurafort,0,1,0,0.58,Peer-to-Peer,QR scan,0
TXN102079,USR2452,2023-01-02 10:39:00,73.92,utilities,M0195,Watch,Richardshire,0,1,0,0.64,Peer-to-Peer,QR scan,0
TXN102080,USR7110,2023-01-02 10:40:00,1.38,travel,M0014,iPhone,Hartmanview,0,1,0,0.76,Wallet Transfer,in-app,0
TXN102081,USR5906,2023-01-02 10:41:00,3.37,luxury,M0073,Watch,North Shellyville,0,0,0,0.57,Peer-to-Peer,NFC,0
TXN102082,USR7412,2023-01-02 10:42:00,31.17,gaming,M0019,Mac,Andrewshire,0,0,0,0.44,Subscription,NFC,0
TXN102083,USR2589,2023-01-02 10:43:00,119.97,groceries,M0040,Mac,Smithburgh,0,0,0,0.4,Wallet Transfer,web,0
TXN102084,USR6406,2023-01-02 10:44:00,38.69,gaming,M0098,iPhone,East Eric,0,0,0,0.56,Wallet Transfer,in-app,0
TXN102085,USR1758,2023-01-02 10:45:00,34.44,utilities,M0004,Mac,New Frank,1,0,0,0.35,Subscription,QR scan,0
TXN102086,USR8137,2023-01-02 10:46:00,5.57,electronics,M0033,iPhone,Dustinside,0,0,0,0.61,Subscription,web,0
TXN102087,USR9618,2023-01-02 10:47:00,53.47,electronics,M0043,Mac,Perkinstown,0,0,0,0.54,Subscription,web,0
TXN102088,USR1017,2023-01-02 10:48:00,86.33,luxury,M0165,Mac,Thomasville,0,0,0,0.27,Peer-to-Peer,QR scan,0
TXN102089,USR1829,2023-01-02 10:49:00,23.94,groceries,M0194,Watch,South Rick,0,0,0,0.25,Peer-to-Peer,in-app,0
TXN102090,USR3691,2023-01-02 10:50:00,74.72,utilities,M0027,Watch,Perrybury,0,1,0,0.52,Peer-to-Peer,QR scan,0
TXN102091,USR3460,2023-01-02 10:51:00,166.88,groceries,M0173,iPhone,Mayview,0,1,0,0.44,Subscription,web,0
TXN102092,USR5640,2023-01-02 10:52:00,11.39,luxury,M0081,Watch,East Jennaside,0,0,0,0.66,Apple Pay,QR scan,0
TXN102093,USR3341,2023-01-02 10:53:00,37.05,utilities,M0113,iPad,Austinfurt,0,0,0,0.32,Peer-to-Peer,web,0
TXN102094,USR5812,2023-01-02 10:54:00,16.92,utilities,M0178,iPhone,Lake Tony,0,1,0,0.65,Apple Pay,QR scan,0
TXN102095,USR7580,2023-01-02 10:55:00,78.72,electronics,M0117,iPad,New Lisa,0,1,0,0.65,Wallet Transfer,web,0
TXN102096,USR1036,2023-01-02 10:56:00,43.09,electronics,M0124,iPhone,Griffinmouth,0,1,0,0.26,Subscription,QR scan,0
TXN102097,USR3299,2023-01-02 10:57:00,50.34,electronics,M0095,iPad,Lake Mikaylaside,1,0,0,0.46,Subscription,NFC,0
TXN102098,USR6327,2023-01-02 10:58:00,79.95,gaming,M0063,Watch,South Douglaston,0,0,0,0.77,Wallet Transfer,web,0
TXN102099,USR5025,2023-01-02 10:59:00,25.21,travel,M0134,Watch,North Michael,1,0,0,0.58,Peer-to-Peer,NFC,0
TXN102100,USR9688,2023-01-02 11:00:00,123.31,electronics,M0124,Mac,Anthonyfort,1,1,0,0.48,Peer-to-Peer,in-app,0
TXN102101,USR8773,2023-01-02 11:01:00,38.07,travel,M0116,iPad,Port Shanefort,1,1,0,0.67,Peer-to-Peer,NFC,0
TXN102102,USR2318,2023-01-02 11:02:00,8.6,travel,M0095,Mac,Clarkmouth,1,0,0,0.4,Apple Pay,in-app,0
TXN102103,USR7231,2023-01-02 11:03:00,59.52,groceries,M0067,iPhone,Anthonyville,1,0,0,0.43,Wallet Transfer,QR scan,0
TXN102104,USR3111,2023-01-02 11:04:00,78.81,luxury,M0195,iPad,Fletcherbury,0,0,0,0.53,Apple Pay,in-app,0
TXN102105,USR3889,2023-01-02 11:05:00,19.05,gaming,M0097,Mac,North Melissaport,0,1,0,0.78,Peer-to-Peer,web,0
TXN102106,USR8396,2023-01-02 11:06:00,97.31,travel,M0116,iPhone,New Dawn,0,1,0,0.32,Apple Pay,in-app,0
TXN102107,USR6973,2023-01-02 11:07:00,118.3,gaming,M0187,iPad,Shannonview,0,0,0,0.59,Wallet Transfer,NFC,1
TXN102108,USR8247,2023-01-02 11:08:00,16.21,groceries,M0013,Mac,West Christopherchester,0,0,0,0.42,Peer-to-Peer,NFC,0
TXN102109,USR3388,2023-01-02 11:09:00,205.28,electronics,M0149,iPad,East Cynthiaside,0,0,0,0.75,Apple Pay,web,0
TXN102110,USR3012,2023-01-02 11:10:00,7.58,utilities,M0064,iPad,North Tracyton,0,1,0,0.65,Wallet Transfer,web,0
TXN102111,USR1676,2023-01-02 11:11:00,11.28,travel,M0165,Mac,East Corymouth,1,1,0,0.48,Peer-to-Peer,web,0
TXN102112,USR8080,2023-01-02 11:12:00,10.18,luxury,M0085,Watch,Jessicaton,0,0,0,0.62,Peer-to-Peer,in-app,0
TXN102113,USR6382,2023-01-02 11:13:00,112.21,utilities,M0176,Watch,New Justin,0,0,1,0.38,Subscription,in-app,0
TXN102114,USR2492,2023-01-02 11:14:00,53.11,groceries,M0056,Mac,South Brandonburgh,0,0,0,0.37,Peer-to-Peer,in-app,0
TXN102115,USR2179,2023-01-02 11:15:00,8.25,gaming,M0172,iPhone,West Tinaton,0,0,1,1.0,Subscription,in-app,0
TXN102116,USR8228,2023-01-02 11:16:00,29.02,electronics,M0141,Mac,East Timothyview,1,0,0,0.43,Peer-to-Peer,web,0
TXN102117,USR7023,2023-01-02 11:17:00,47.76,gaming,M0132,Mac,Alyssaville,0,0,0,0.54,Apple Pay,in-app,0
TXN102118,USR8922,2023-01-02 11:18:00,4.36,luxury,M0112,iPad,Christyhaven,0,1,0,0.42,Apple Pay,NFC,0
TXN102119,USR9166,2023-01-02 11:19:00,107.03,travel,M0033,Watch,Lake Gary,0,1,0,0.24,Peer-to-Peer,NFC,0
TXN102120,USR9946,2023-01-02 11:20:00,81.38,luxury,M0165,Watch,Fosterhaven,0,0,0,0.3,Peer-to-Peer,web,0
TXN102121,USR4545,2023-01-02 11:21:00,35.18,gaming,M0053,Watch,Wellsfurt,0,0,0,0.57,Subscription,web,0
TXN102122,USR3804,2023-01-02 11:22:00,170.75,gaming,M0101,Watch,Taylorfurt,0,0,0,0.22,Apple Pay,NFC,0
TXN102123,USR5419,2023-01-02 11:23:00,27.04,utilities,M0152,Mac,Lake Corey,0,1,0,0.36,Apple Pay,QR scan,0
TXN102124,USR8705,2023-01-02 11:24:00,207.1,luxury,M0089,iPad,Cookhaven,0,1,0,0.63,Peer-to-Peer,QR scan,0
TXN102125,USR9265,2023-01-02 11:25:00,55.12,luxury,M0179,Watch,Rebeccamouth,1,0,0,0.55,Subscription,in-app,0
TXN102126,USR7253,2023-01-02 11:26:00,50.35,luxury,M0169,Watch,South Tammy,0,0,1,0.42,Peer-to-Peer,QR scan,0
TXN102127,USR9697,2023-01-02 11:27:00,9.07,electronics,M0029,iPad,Jamesland,0,0,0,0.41,Apple Pay,in-app,0
TXN102128,USR1323,2023-01-02 11:28:00,106.82,gaming,M0187,Mac,Amandafurt,0,0,0,0.29,Apple Pay,web,0
TXN102129,USR4569,2023-01-02 11:29:00,27.89,groceries,M0168,Mac,Delacruzton,0,0,0,0.95,Apple Pay,web,0
TXN102130,USR1547,2023-01-02 11:30:00,8.85,electronics,M0051,Mac,East Sylviashire,1,0,0,0.3,Apple Pay,NFC,0
TXN102131,USR5924,2023-01-02 11:31:00,0.63,electronics,M0050,Watch,Port Manuel,0,0,1,0.7,Peer-to-Peer,NFC,0
TXN102132,USR2591,2023-01-02 11:32:00,41.02,electronics,M0111,Watch,Dennisshire,1,0,0,0.06,Apple Pay,web,0
TXN102133,USR5604,2023-01-02 11:33:00,37.48,utilities,M0036,Watch,Melissatown,0,1,0,0.68,Peer-to-Peer,in-app,0
TXN102134,USR9565,2023-01-02 11:34:00,63.53,groceries,M0109,Mac,Millerport,0,0,0,0.7,Apple Pay,NFC,0
TXN102135,USR2247,2023-01-02 11:35:00,110.48,luxury,M0060,Watch,Ashleyton,0,1,0,0.31,Apple Pay,QR scan,0
TXN102136,USR2334,2023-01-02 11:36:00,4.14,utilities,M0146,iPhone,Sharonport,0,0,0,0.38,Wallet Transfer,QR scan,0
TXN102137,USR6398,2023-01-02 11:37:00,65.74,gaming,M0020,iPad,Garciabury,0,0,0,0.71,Subscription,in-app,0
TXN102138,USR5960,2023-01-02 11:38:00,10.38,travel,M0133,iPhone,Davidton,0,0,0,0.27,Wallet Transfer,in-app,0
TXN102139,USR8059,2023-01-02 11:39:00,97.66,utilities,M0146,iPhone,South Sheila,0,0,0,0.59,Wallet Transfer,web,0
TXN102140,USR1195,2023-01-02 11:40:00,85.48,travel,M0124,Watch,Dillonberg,0,0,0,0.36,Apple Pay,QR scan,0
TXN102141,USR4029,2023-01-02 11:41:00,38.91,gaming,M0168,iPad,Donnaberg,0,0,0,0.68,Subscription,in-app,0
TXN102142,USR5263,2023-01-02 11:42:00,61.94,groceries,M0001,iPhone,Oconnorton,0,0,1,0.87,Wallet Transfer,web,0
TXN102143,USR8621,2023-01-02 11:43:00,18.87,travel,M0019,Mac,East Christine,0,1,0,0.3,Wallet Transfer,web,0
TXN102144,USR4944,2023-01-02 11:44:00,31.85,electronics,M0087,Mac,Jamesmouth,0,0,0,0.62,Peer-to-Peer,QR scan,0
TXN102145,USR8409,2023-01-02 11:45:00,86.2,utilities,M0154,Mac,East Aaronport,0,0,0,0.7,Subscription,QR scan,0
TXN102146,USR5051,2023-01-02 11:46:00,30.74,travel,M0029,Mac,West Andrew,0,1,0,0.1,Wallet Transfer,QR scan,0
TXN102147,USR5921,2023-01-02 11:47:00,22.14,gaming,M0059,iPad,Kennethtown,0,1,0,0.7,Wallet Transfer,in-app,0
TXN102148,USR1493,2023-01-02 11:48:00,34.08,electronics,M0063,Mac,Flynnberg,0,0,0,0.57,Peer-to-Peer,NFC,0
TXN102149,USR5582,2023-01-02 11:49:00,88.09,travel,M0098,iPad,North Jessica,0,0,0,0.63,Apple Pay,in-app,0
TXN102150,USR2164,2023-01-02 11:50:00,20.41,gaming,M0190,iPad,East John,1,0,0,0.13,Wallet Transfer,web,0
TXN102151,USR3793,2023-01-02 11:51:00,9.54,groceries,M0048,iPad,Schneiderport,1,0,0,0.65,Subscription,in-app,0
TXN102152,USR2538,2023-01-02 11:52:00,62.24,gaming,M0062,iPad,Sanchezmouth,1,0,0,0.46,Peer-to-Peer,NFC,0
TXN102153,USR6810,2023-01-02 11:53:00,87.43,groceries,M0018,Watch,New Miranda,0,0,0,0.27,Subscription,in-app,0
TXN102154,USR6378,2023-01-02 11:54:00,5.3,electronics,M0194,iPhone,Jonathanside,0,1,0,0.64,Subscription,QR scan,0
TXN102155,USR5657,2023-01-02 11:55:00,13.71,gaming,M0027,Watch,Ponceview,0,0,0,0.66,Subscription,in-app,0
TXN102156,USR5765,2023-01-02 11:56:00,7.66,luxury,M0006,iPhone,West Charlestown,0,0,0,0.48,Peer-to-Peer,QR scan,0
TXN102157,USR7722,2023-01-02 11:57:00,21.38,utilities,M0198,Watch,Daniellechester,0,0,0,0.57,Subscription,QR scan,0
